sample.ID	sex	Population	Population.Description	Super.Population	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
HG00186	1	FIN	Finnish in Finland	EUR	100.44803852175	118.57652340574	-33.0887122156309	-41.1890633661558	-95.4065612527987	3.08729172464451	-29.9577488932853	13.2360945629186	10.2610679363465	14.5838092068638	-26.9372357493297	18.9379465877428	6.80825932365323	-11.1904920131083	-5.64110033353585	-12.4923123843028	1.06174162818663	1.55782756589397	-1.8082481350944	-1.00739001371254
HG00187	1	FIN	Finnish in Finland	EUR	100.06373058403	114.000368561757	-35.5805983766066	-41.4975148573209	-97.697387707261	2.67306837718617	-26.7442120952749	16.4264592078683	9.47796087182087	15.1062681470808	-30.1885518161411	28.2764623272111	13.6409111121786	-24.6098694798311	-9.64893570920424	-6.25167132082397	7.62306526685573	-8.81032564336942	0.694761956694847	2.5004685869792
HG00188	1	FIN	Finnish in Finland	EUR	101.19651929187	123.254609181227	-32.1340754209725	-42.175616583354	-85.7374970843626	4.25807058767136	-24.0917214440145	10.2858400033568	7.78981302266767	9.36861864863807	-18.4934137769319	14.159101331928	2.96567294943855	-16.0706007813857	-8.33069622710483	-6.51400984823938	5.96464144769334	-0.97627931457801	5.69423868452651	-2.46646839141698
HG00189	1	FIN	Finnish in Finland	EUR	99.956822808639	118.288549129697	-31.2940183994784	-43.1512615317993	-77.7901191991472	3.66953260295342	-23.3437102153579	9.50886386000436	1.48072076579741	11.9230172617157	-17.8178367248454	5.49213440259363	11.1958964237976	-10.36904551137	-6.86116642009149	-1.9988686711238	-1.33692799478538	2.46076855144363	3.11170159579002	2.66529673438045
HG00190	1	FIN	Finnish in Finland	EUR	99.9891342730876	123.393491641478	-28.3044557014087	-42.491623672722	-72.3044287547073	4.04956984946614	-24.6932399446293	8.69954995292088	2.80702504310401	4.64041255464564	-7.90037933864657	2.43142874089018	-1.96688752269337	-2.84949599843356	-4.41245113695891	-1.11478438753068	1.60218367420529	4.31827140769759	-4.8265867444804	3.76035827298163
HG00231	2	GBR	British in England and Scotland	EUR	95.2124825662639	139.977524965486	-27.9565674312221	-44.0421487526215	-3.98246559119006	0.0597976173113986	-4.22345566990282	-2.94169558705898	-4.27869414554192	-10.5430058806771	26.6787272576058	-14.469749889164	-7.91031833786629	22.9437694172714	8.99958971216809	11.2096222095799	-6.09419340546351	-0.432531058131515	-8.30022730452486	-3.41395557595234
HG00232	2	GBR	British in England and Scotland	EUR	95.666978964733	143.531030020615	-25.8038298954476	-43.5891848531713	-10.6720446837529	1.67879846437682	-4.05882667088425	-0.812498616144596	-5.201197809805	-11.7307023157202	26.9877647700354	-10.7899566382156	-12.357127493068	26.3578674902771	4.35632808612853	9.65175152684753	-6.05150964459704	-0.470209666724754	-1.81324347204056	-5.44727453275373
HG00233	2	GBR	British in England and Scotland	EUR	94.4337691978151	142.528165822644	-26.7153624792805	-47.658345369889	-4.07109157003239	0.543949985797367	-2.62595020657293	-2.4577781579494	-3.08953795697233	-12.8703031949145	25.7256900837152	-15.2883027108974	-0.325697260449441	17.7195499049675	5.93502514478943	11.3328042509882	-4.88348782046123	3.76545155200708	-3.16293650466723	-5.76325771059328
HG00234	1	GBR	British in England and Scotland	EUR	96.7011249900658	141.361352135325	-27.3880983034367	-47.3458224234844	-8.66424873153286	1.44216190388346	-3.86037581789837	-1.10540622763678	-5.23844043513158	-12.7675408311065	25.51350507065	-10.6941804446007	-5.65082001237019	19.0854547876317	-0.945321506254592	9.15864238217196	-9.18091995736608	-0.792626057005542	3.04477306767176	-2.35441712305764
HG00235	2	GBR	British in England and Scotland	EUR	94.7539521324238	142.41290939724	-27.3917700255432	-48.8858704657163	-9.00241646516605	0.752454579727403	-4.96356697347313	-0.626645221296553	-5.65104407196632	-9.39770059348444	26.0479652802779	-16.7465098322505	-5.67486625438221	22.0978312622182	2.45362020857051	5.93170492568739	-3.93485363006435	-1.1679774373895	0.275728055586983	2.74453436803932
HG00236	2	GBR	British in England and Scotland	EUR	94.4099231820203	143.330366026695	-27.2364491707861	-46.8393974957212	-8.11460078233861	0.573030920067601	-2.44702952099098	-0.813429305676677	-5.65751169597169	-8.95741047383222	28.0990655166657	-18.1157028805365	-8.24813759761496	26.5846948365172	4.3404802763178	10.5413833429981	-2.53892065162552	0.0491384019470287	-0.482039515555432	2.38137800063824
HG00237	2	GBR	British in England and Scotland	EUR	94.9431877420463	141.761219097289	-25.8477100289094	-47.8138703758526	-6.55367591497926	0.625202237023787	-6.84209108260209	-3.08425708708582	-3.39264244870175	-7.28494288043997	24.013650416246	-15.9559411701521	-5.83535418031306	17.0183392650559	2.75562445274043	11.4250661498454	-6.0839419390209	-0.519292543691319	-3.01256648572538	6.29211305177878
HG00238	2	GBR	British in England and Scotland	EUR	96.1983615521157	140.070083744041	-26.5197445445624	-45.4324491529743	-7.60712125573771	0.308593040778044	-4.6596923248338	-2.65529810263264	-5.44722194268457	-12.2023691689876	27.966992074141	-15.4772106288989	-8.12255445522177	28.377510284964	7.67920007405421	10.6746749802909	-7.55101447454704	1.91064835373292	-4.53410924980434	0.0601531179879916
HG00239	2	GBR	British in England and Scotland	EUR	94.3886622162224	142.380834421049	-26.7219110759147	-47.3590552710573	-14.4250660074991	1.05744023064559	-4.93612376001433	-1.78094308542222	-3.83911975620142	-10.4861427505263	23.04258776278	-15.5210186072983	-10.298212859898	24.9817974765415	2.99250007904937	15.9265528140668	-6.7724961613106	0.360225282437296	-3.75258716416445	-1.22764123692531
HG00240	2	GBR	British in England and Scotland	EUR	97.0156465908305	142.871108742822	-25.6709136839336	-45.0883275198821	-9.19314757142486	0.0415680687120369	-6.53622031534382	-1.64127355805031	-4.47096652442826	-14.1707094934158	24.7113526948361	-18.0861471959876	-12.2908377624729	26.2418303802731	5.04277853340275	10.45552091181	-7.69992120872498	1.59581494456513	-5.77194128504223	-0.133807837870906
HG00242	1	GBR	British in England and Scotland	EUR	95.4579603113285	141.247564567347	-28.6625516577753	-43.6394327217725	-10.1055521650542	3.56822508684996	-6.21065321017502	1.18370530741219	1.02887212238958	-12.1129914724953	23.8987519493488	-16.2327254858299	-7.42354776044313	20.0317908872212	11.7415201544704	12.9525638987641	-4.76357873258917	10.7820443927711	-0.777764725633404	-1.33522871091797
HG00243	1	GBR	British in England and Scotland	EUR	96.1216940396822	142.099283062575	-25.5589902705361	-44.3542167591734	-8.4178556967556	0.106860501730084	-1.27868409841643	-2.34502138827758	-4.85806405593406	-11.4253106363985	21.637205219508	-19.5142847086842	-10.6813239672283	22.9523559833614	10.4552697930191	12.2400180423281	-4.78252246564132	7.69749693478558	-9.3731002937496	-1.58758216652418
HG00244	1	GBR	British in England and Scotland	EUR	95.8431939941837	140.818524144885	-26.9760914291095	-45.4108687137605	-6.74789681427682	0.380691684269743	-4.62057461150078	-3.54307420637458	-0.0387033493893187	-11.932634924867	24.5967232983869	-16.1633684757168	-9.06047160828837	25.0307598548069	6.87588588805183	8.77954314299455	-1.03937098172729	-1.00270763092713	0.76036541898627	0.829413277220392
HG00245	2	GBR	British in England and Scotland	EUR	94.509984908647	140.419005089341	-25.8737765206936	-46.8644210317892	-8.88901988276816	0.413867533880594	-3.40979627488875	-2.00824115136395	-2.1982103748732	-4.84083424849757	19.678987060518	-11.629938886508	-7.64401291414504	14.3159248634436	2.30566967652063	10.7167990218576	-5.9699294047413	-8.41975235156354	-0.0408488882001139	1.45083753107233
HG00246	1	GBR	British in England and Scotland	EUR	95.9144313144444	140.295258655404	-26.5006724005291	-43.9974980910887	-6.27678146701462	-0.145852756347337	-5.10694300146129	-2.98758397028818	-1.10408892290638	-13.3370132253037	22.0570564750441	-18.4417893770466	-10.9140729537442	19.5703598078015	4.87800125051877	9.563804533022	-5.33380605088056	1.23231640879484	1.15117376901904	0.39156946028947
HG00250	2	GBR	British in England and Scotland	EUR	96.3289409046765	140.709227630979	-26.5121684247345	-45.0946725323827	-10.429743622447	1.83127441951428	-4.51728952489405	-1.73225771737764	-6.52621039799568	-12.6662604359567	28.0326094416514	-21.4317030356942	-6.81410592383405	11.9048538798033	0.368938542377591	2.47019428340787	-9.3613235689553	-0.747133859801743	5.41808340231403	2.36334446073198
HG00251	1	GBR	British in England and Scotland	EUR	96.3831335310226	141.163894016042	-26.8843310182888	-43.3523212219801	-4.62291917694053	-0.140796868317739	-2.49117568773438	-2.57823439858528	-5.81185700314839	-14.5214458757305	26.2945555827016	-16.7190916625918	-14.5675261451508	20.6085620128958	8.49688088222407	16.9240400453057	-4.10389506954444	5.75147064965461	-6.15427503346406	0.892917098480849
HG00252	1	GBR	British in England and Scotland	EUR	96.1581396365425	139.414804563814	-27.2623080781352	-47.0246972486724	-11.2708602561133	0.824725147300746	-5.20194249612194	-2.52475868471303	-4.60313371429904	-9.5110668133392	20.5380804698665	-15.0315215367074	-11.7324433462007	21.8437805801545	4.41123366713839	10.9328215672662	-4.2704524752465	-6.89740024204059	-13.4542525915656	-1.84583279768222
HG00253	2	GBR	British in England and Scotland	EUR	95.4534656558478	142.760808308146	-27.9106403416879	-47.2648320749169	-6.39583215920316	-1.43376992048572	-5.87319889944661	-3.11161731525544	-4.18037536296991	-11.28605012111	26.7566896434116	-15.7101127668965	-10.3656574262257	19.4829232350422	0.844922579693236	9.59463979076342	-6.26382506497681	-4.78726055991201	7.14434423507091	1.62414726682493
HG00254	2	GBR	British in England and Scotland	EUR	95.0406885677278	141.745973148179	-24.9676583784769	-44.9955134673682	-7.03613430620346	-1.29130589312424	-7.17751363886881	-0.0442962456097007	-3.97479972948271	-11.3026224230009	25.7311013207358	-9.57316838038507	-15.0678921348796	25.6906331209225	3.71901402725685	10.3914919628578	-8.09740365716684	-2.10599358935536	-4.56239278269467	-3.61215273768013
HG00255	2	GBR	British in England and Scotland	EUR	94.9040663229124	140.074030777462	-27.2528478441586	-45.794803140006	-8.94624295237227	0.647108908199904	-6.94030789911734	-1.38681362939189	-2.61980777997255	-11.6973504677483	24.9563109085436	-14.0957075545409	-8.70134133822285	16.8145521407939	3.64883802972276	12.1032513461103	-2.39128584152451	2.39563549441031	-0.84908965680483	-4.10455288477906
HG00256	1	GBR	British in England and Scotland	EUR	97.6390087082992	143.090708870082	-27.3102767208995	-48.568427471906	-10.4970763002935	-2.42344988442216	-3.44478246223416	-2.01165369145057	-4.28203566515686	-12.0879248892342	23.6693070154848	-16.6381924841002	-11.4350234119012	20.5506187213371	10.2903270649123	12.3045740397606	-7.29818357966806	-3.05510803528185	2.23210919763815	-1.54548585879032
HG00257	2	GBR	British in England and Scotland	EUR	95.6004083016602	142.733693243398	-26.7012933525679	-44.6863497273744	-10.2183971432567	-1.02667874185162	-1.69241687380579	-1.84283574610115	-5.24420629088433	-9.04619340338645	21.5403652550702	-19.3409468288171	-8.8454784993972	19.7336252777954	4.70452019120492	6.03859319835324	-1.9040575816709	4.15689876771351	-5.03678911602748	-4.60454753637629
HG00258	2	GBR	British in England and Scotland	EUR	96.5207647628803	142.574889694997	-30.8060756027368	-50.7812581538741	-8.70650154460871	2.04070234934182	-4.82929064518829	-2.66411980991651	-5.5528411979578	-9.03529243501614	19.4201200645472	-16.6217062751918	-9.46882510172347	19.9373534323449	6.37971427467818	11.5860169959686	-6.3128188337041	-2.18666382040315	-2.656362203686	2.00603735032614
HG00259	2	GBR	British in England and Scotland	EUR	96.0548430030105	142.391905211904	-25.3263104361493	-49.167045714234	-6.6465076665946	2.82498708296769	-3.46165009667657	-2.10778009110314	-4.57602015725236	-12.4305819367078	25.864044040863	-14.1800208290631	-4.89677143101412	13.9645655753761	0.0446922105574333	11.1398171354092	-2.98451883050741	5.5552600144833	3.33604673947278	-3.18139912731568
HG00260	1	GBR	British in England and Scotland	EUR	95.5020206438163	141.959875253254	-28.2937564130701	-46.564242216829	-10.7299270249571	1.32881236112469	-5.77580771429271	-0.363028146428706	-4.64219829375956	-8.24702314282358	18.0416585649171	-14.0418049110966	-11.7920944030918	22.2237186221888	2.4767559070432	8.04153684137913	-2.19632480580981	8.8893198994021	-4.98645790374262	-2.76161203649633
HG00261	2	GBR	British in England and Scotland	EUR	96.360039237729	140.754779858897	-26.9554784602575	-49.0519766421279	-5.53860765958114	1.99153855717615	-4.45468917729099	-1.20938701783717	-3.10993585876885	-10.1535963777135	23.6803137333437	-13.2935814283896	-14.1489860563134	26.9892497866755	6.26571712974046	9.41878927767123	-5.48649172732511	-2.70566556560503	1.15606457291416	1.05748229248152
HG00262	2	GBR	British in England and Scotland	EUR	97.3302030206932	142.996266074513	-26.421297760687	-46.0135916009986	-11.3838425406536	3.41189143421614	-6.33769600897367	-1.94675379653325	-8.40020591075308	-10.1869592882091	28.577760233003	-17.2273890118496	-4.88947019885074	18.5124454852359	-0.487333206028121	8.69669395739237	-3.49147183719362	-2.5053703119126	-8.0533975855392	-1.23717660718498
HG00263	2	GBR	British in England and Scotland	EUR	96.6220548983889	141.40795611159	-25.1810961119408	-44.8714147662569	-4.97522295383629	0.23911543700105	-3.2989108863058	-3.70958200039986	-0.194478018123376	-12.0770261579393	28.5045348653769	-22.9460906774327	-6.50357502138586	19.7147410105559	5.6026248058197	3.73500028398872	-3.42742272545469	-1.83645998059768	0.211664289536417	-0.876608350558815
HG00264	1	GBR	British in England and Scotland	EUR	95.3903257554561	141.267774653078	-28.9536443261444	-45.0771205688055	-7.18533767799316	-1.61951523245861	-3.35582074770278	-3.55740408511268	0.610460247970203	-11.2567301488585	28.3801310602613	-19.8691979204601	-12.250293590504	29.509256305161	3.67904043596085	10.0320921757734	-4.34227523326678	0.630973397821745	0.383718797658489	0.523232589254896
HG00265	1	GBR	British in England and Scotland	EUR	98.7736236846083	144.203311243082	-25.9987758447665	-46.5037062685555	-10.5482562690898	1.34746937295941	-6.42005031446964	-1.88807289420446	-8.4839888657942	-10.4074331814678	19.00085669553	-16.9362835492921	-9.98113347728187	30.3394597340903	6.24326717833461	13.4718560170154	-7.98278496772353	-5.56181499902506	2.0288836638222	-1.0989030320049
HG00266	2	FIN	Finnish in Finland	EUR	98.9882101482024	118.893299578601	-30.9330840373532	-41.8172544341427	-88.757949424914	3.02362799759914	-27.4989025446364	15.4156697802639	5.13259949142672	11.3349677200142	-23.1780586986822	19.7144152534807	10.3941912253393	-22.1262470912658	-2.88158556039737	-13.193571691526	4.77391917440688	-2.34114709822675	3.32370635227241	3.25878905588057
HG00267	1	FIN	Finnish in Finland	EUR	100.712664259406	115.891607697582	-29.4451635790189	-44.0621083597872	-92.6281940316433	3.08682143136727	-26.9791135247051	14.1355535141401	9.84339129217193	12.979192035714	-20.6578000741444	6.00485876102737	11.0828194801759	-16.1242085633182	-8.21703261512267	-5.70978016255107	4.44973999644157	9.41461579773547	4.90834152633856	7.17490591884354
HG00268	2	FIN	Finnish in Finland	EUR	100.224241840027	123.178845695634	-30.9744815039907	-43.7990133153549	-79.4086124574297	5.54481745419805	-28.0775491156534	10.088679429471	-0.156083435497232	4.78583297106542	-12.7434486282953	10.0364085930157	4.7900437212959	-10.2350631252643	0.839842745714395	-2.18511391685147	-2.38866884211935	-6.47769587421034	2.46485486065629	0.870237936498605
HG00269	2	FIN	Finnish in Finland	EUR	99.9376995496635	118.281076373333	-30.6906680694946	-40.1131980701058	-95.5776690783669	4.26851802822792	-31.4014874954894	13.7621652973736	2.57151497012274	15.7003918297188	-30.5017347646976	15.0571915695895	5.8960578535243	-15.1509177664898	-5.0037206323008	-5.95218602484799	1.79367843841298	0.159346531123256	-3.86064512442292	1.1929626703662
HG00271	1	FIN	Finnish in Finland	EUR	101.24407325959	113.964114227112	-30.5121804454498	-41.9147837018084	-107.11389941366	4.5301434660193	-32.7334089994278	16.4761316121652	13.4322679927986	16.0314717967001	-31.9740373895839	26.5553405212713	7.05892232001952	-22.9948468340941	-2.59801719907464	-5.08164923857777	4.04480088063305	-8.34047464807189	4.47324671355876	-0.710892730884294
HG00272	2	FIN	Finnish in Finland	EUR	99.6282611186291	110.420902861007	-29.9100121483608	-39.2186360570333	-99.1536557862608	4.21033748999302	-31.6924668016906	13.7783014300592	9.93259925459745	16.8073438239259	-27.8847880821354	18.6699772255545	12.0013482173376	-22.8278351024253	-2.52287219789838	-9.99846572662485	5.04651774924402	0.111266277360555	-0.377299476868282	0.766544662570323
HG00273	1	FIN	Finnish in Finland	EUR	99.52251331683	122.032325755238	-32.2382567996361	-45.898475868573	-79.7989582409218	2.63955903505747	-23.7723773992772	9.7206642793658	1.34099555669313	5.51710048351507	-10.1429526975514	13.5625451543191	5.57739987079157	-9.49801744689594	1.30817610240919	-5.39049696618438	1.66900211782002	-5.9925164606376	6.92554136765681	5.07906528268108
HG00274	2	FIN	Finnish in Finland	EUR	101.633823615564	123.137676613336	-35.031217636038	-43.72646311164	-84.0890984977802	4.35806530764247	-25.2509439144654	11.5365670686434	3.33823268935126	6.44339097428513	-12.2328067081856	13.2915906686827	4.6383380369709	-16.5784091256306	-3.95806756309818	-12.4232255592057	5.89533307640464	-6.11522965930075	0.742226029181877	2.46179426895261
HG00275	2	FIN	Finnish in Finland	EUR	99.9538993250078	124.886555091864	-31.4403624812935	-44.4740488317162	-76.1951656188351	3.0619401224731	-24.2016068574932	8.69053449575431	8.48295504906579	6.93096448449366	-13.564203126294	8.80277675398279	3.58184665386472	-6.999317869627	-6.03881843644675	-4.77844807654391	2.66662695544804	4.91696969013445	-0.52175410178669	2.30644686856401
HG00276	2	FIN	Finnish in Finland	EUR	98.2469808139782	119.064325213331	-33.3238336381976	-40.5725533753039	-88.587990622797	3.17924900581046	-26.0008460997122	13.0140458685553	8.54211424448119	10.5228707802875	-20.2463319692632	12.2532936763542	4.55759220559384	-22.0379833556078	-3.7613231605201	-6.48453187010547	2.9165841608632	0.172893540144868	0.424141497140717	-7.02800240672384
